# dx	dy
-1.410129107534885406e-02 -2.405712194740772247e-02
-1.426910050213336945e-02 -2.435801550745964050e-02
-1.443642564117908478e-02 -2.465845458209514618e-02
-1.460326462984085083e-02 -2.495844103395938873e-02
-1.476961933076381683e-02 -2.525797672569751740e-02
-1.493548881262540817e-02 -2.555705979466438293e-02
-1.510087493807077408e-02 -2.585569210350513458e-02
-1.526577677577733994e-02 -2.615387365221977234e-02
-1.543019525706768036e-02 -2.645160444080829620e-02
-1.559413131326436996e-02 -2.674888633191585541e-02
-1.575758494436740875e-02 -2.704571746289730072e-02
-1.592055521905422211e-02 -2.734209969639778137e-02
-1.608304493129253387e-02 -2.763803303241729736e-02
-1.624505221843719482e-02 -2.793351747095584869e-02
-1.640657894313335419e-02 -2.822855487465858459e-02
-1.656762510538101196e-02 -2.852314524352550507e-02
-1.672819070518016815e-02 -2.881728857755661011e-02
-1.688827760517597198e-02 -2.911098487675189972e-02
-1.704788394272327423e-02 -2.940423600375652313e-02
-1.720701158046722412e-02 -2.969704009592533112e-02
-1.736566051840782166e-02 -2.998940087854862213e-02
-1.752383075654506683e-02 -3.028131462633609772e-02
-1.768152229487895966e-02 -3.057278506457805634e-02
-1.783873885869979858e-02 -3.086381033062934875e-02
-1.799547672271728516e-02 -3.115439228713512421e-02
-1.815173774957656860e-02 -3.144453093409538269e-02
-1.830752193927764893e-02 -3.173422813415527344e-02
-1.846283115446567535e-02 -3.202348202466964722e-02
-1.861766539514064789e-02 -3.231229633092880249e-02
-1.877202279865741730e-02 -3.260066732764244080e-02
-1.892590709030628204e-02 -3.288859501481056213e-02
-1.907931454479694366e-02 -3.317608684301376343e-02
-1.923225075006484985e-02 -3.346313536167144775e-02
-1.938471198081970215e-02 -3.374974429607391357e-02
-1.953670009970664978e-02 -3.403591364622116089e-02
-1.968821510672569275e-02 -3.432164341211318970e-02
-1.983925886452198029e-02 -3.460693731904029846e-02
-1.998982951045036316e-02 -3.489179164171218872e-02
-2.013992890715599060e-02 -3.517621010541915894e-02
-2.028955705463886261e-02 -3.546018898487091064e-02
-2.043871395289897919e-02 -3.574373200535774231e-02
-2.058739960193634033e-02 -3.602683916687965393e-02
-2.073561586439609528e-02 -3.630950674414634705e-02
-2.088336274027824402e-02 -3.659174218773841858e-02
-2.103064022958278656e-02 -3.687354177236557007e-02
-2.117744833230972290e-02 -3.715490922331809998e-02
-2.132378891110420227e-02 -3.743584081530570984e-02
-2.146966010332107544e-02 -3.771633654832839966e-02
-2.161506377160549164e-02 -3.799640014767646790e-02
-2.175999991595745087e-02 -3.827603161334991455e-02
-2.190446853637695312e-02 -3.855522722005844116e-02
-2.204847149550914764e-02 -3.883399441838264465e-02
-2.219200879335403442e-02 -3.911232948303222656e-02
-2.233508042991161346e-02 -3.939023241400718689e-02
-2.247768454253673553e-02 -3.966770321130752563e-02
-2.261982485651969910e-02 -3.994474560022354126e-02
-2.276150137186050415e-02 -4.022135958075523376e-02
-2.290271222591400146e-02 -4.049754142761230469e-02
-2.304345928132534027e-02 -4.077329486608505249e-02
-2.318374253809452057e-02 -4.104861989617347717e-02
-2.332356385886669159e-02 -4.132351279258728027e-02
-2.346292138099670410e-02 -4.159798100590705872e-02
-2.360181696712970734e-02 -4.187202453613281250e-02
-2.374025061726570129e-02 -4.214563593268394470e-02
-2.387822419404983521e-02 -4.241882637143135071e-02
-2.401573397219181061e-02 -4.269158467650413513e-02
-2.415278553962707520e-02 -4.296392202377319336e-02
-2.428937517106533051e-02 -4.323583096265792847e-02
-2.442550472915172577e-02 -4.350731521844863892e-02
-2.456117421388626099e-02 -4.377837479114532471e-02
-2.469638548791408539e-02 -4.404901340603828430e-02
-2.483113855123519897e-02 -4.431922733783721924e-02
-2.496543154120445251e-02 -4.458901658654212952e-02
-2.509926818311214447e-02 -4.485838115215301514e-02
-2.523264475166797638e-02 -4.512732848525047302e-02
-2.536556683480739594e-02 -4.539585113525390625e-02
-2.549803070724010468e-02 -4.566395282745361328e-02
-2.563003823161125183e-02 -4.593162983655929565e-02
-2.576158940792083740e-02 -4.619888961315155029e-02
-2.589268423616886139e-02 -4.646572843194007874e-02
-2.602332457900047302e-02 -4.673215001821517944e-02
-2.615351043641567230e-02 -4.699815064668655396e-02
-2.628323994576931000e-02 -4.726373031735420227e-02
-2.641251683235168457e-02 -4.752889275550842285e-02
-2.654133923351764679e-02 -4.779363796114921570e-02
-2.666970901191234589e-02 -4.805796593427658081e-02
-2.679762616753578186e-02 -4.832187294960021973e-02
-2.692508883774280548e-02 -4.858536645770072937e-02
-2.705210074782371521e-02 -4.884844273328781128e-02
-2.717866003513336182e-02 -4.911110550165176392e-02
-2.730476856231689453e-02 -4.937334731221199036e-02
-2.743042632937431335e-02 -4.963517934083938599e-02
-2.755563333630561829e-02 -4.989659413695335388e-02
-2.768038958311080933e-02 -5.015759542584419250e-02
-2.780469506978988647e-02 -5.041817948222160339e-02
-2.792855165898799896e-02 -5.067835375666618347e-02
-2.805195935070514679e-02 -5.093811452388763428e-02
-2.817492000758647919e-02 -5.119746178388595581e-02
-2.829742990434169769e-02 -5.145639926195144653e-02
-2.841949276626110077e-02 -5.171492323279380798e-02
-2.854110859334468842e-02 -5.197303369641304016e-02
-2.866227552294731140e-02 -5.223073810338973999e-02
-2.878299728035926819e-02 -5.248802900314331055e-02
-2.890327200293540955e-02 -5.274491012096405029e-02
-2.902310155332088470e-02 -5.300138145685195923e-02
-2.914248406887054443e-02 -5.325744301080703735e-02
-2.926142327487468719e-02 -5.351309850811958313e-02
-2.937991544604301453e-02 -5.376834422349929810e-02
-2.949796430766582489e-02 -5.402318015694618225e-02
-2.961556985974311829e-02 -5.427761003375053406e-02
-2.973273023962974548e-02 -5.453163385391235352e-02
-2.984944917261600494e-02 -5.478525161743164062e-02
-2.996572293341159821e-02 -5.503845959901809692e-02
-3.008155710995197296e-02 -5.529126524925231934e-02
-3.019694611430168152e-02 -5.554366484284400940e-02
-3.031189553439617157e-02 -5.579565837979316711e-02
-3.042640350759029388e-02 -5.604724958539009094e-02
-3.054047003388404846e-02 -5.629843473434448242e-02
-3.065409511327743530e-02 -5.654921382665634155e-02
-3.076728060841560364e-02 -5.679959431290626526e-02
-3.088002651929855347e-02 -5.704956874251365662e-02
-3.099233284592628479e-02 -5.729914456605911255e-02
-3.110420145094394684e-02 -5.754831433296203613e-02
-3.121563047170639038e-02 -5.779708549380302429e-02
-3.132662177085876465e-02 -5.804545432329177856e-02
-3.143717348575592041e-02 -5.829342082142829895e-02
-3.154728934168815613e-02 -5.854098871350288391e-02
-3.165696933865547180e-02 -5.878815799951553345e-02
-3.176620975136756897e-02 -5.903492867946624756e-02
-3.187501430511474609e-02 -5.928129702806472778e-02
-3.198338299989700317e-02 -5.952726677060127258e-02
-3.209131956100463867e-02 -5.977284163236618042e-02
-3.219881653785705566e-02 -6.001801788806915283e-02
-3.230588138103485107e-02 -6.026279553771018982e-02
-3.241251409053802490e-02 -6.050717458128929138e-02
-3.251870721578598022e-02 -6.075116246938705444e-02
-3.262447193264961243e-02 -6.099474802613258362e-02
-3.272980079054832458e-02 -6.123794242739677429e-02
-3.283469751477241516e-02 -6.148074194788932800e-02
-3.293916210532188416e-02 -6.172314286231994629e-02
-3.304319456219673157e-02 -6.196515262126922607e-02
-3.314679488539695740e-02 -6.220676749944686890e-02
-3.324996307492256165e-02 -6.244799122214317322e-02
-3.335270285606384277e-02 -6.268882006406784058e-02
-3.345501050353050232e-02 -6.292925775051116943e-02
-3.355688974261283875e-02 -6.316930055618286133e-02
-3.365833684802055359e-02 -6.340894848108291626e-02
-3.375935554504394531e-02 -6.364820897579193115e-02
-3.385994583368301392e-02 -6.388708204030990601e-02
-3.396010771393775940e-02 -6.412556022405624390e-02
-3.405984491109848022e-02 -6.436365097761154175e-02
-3.415914997458457947e-02 -6.460135430097579956e-02
-3.425802662968635559e-02 -6.483866274356842041e-02
-3.435647860169410706e-02 -6.507558375597000122e-02
-3.445450589060783386e-02 -6.531211733818054199e-02
-3.455210477113723755e-02 -6.554826349020004272e-02
-3.464927896857261658e-02 -6.578402221202850342e-02
-3.474602475762367249e-02 -6.601939350366592407e-02
-3.484234958887100220e-02 -6.625437736511230469e-02
-3.493824973702430725e-02 -6.648897379636764526e-02
-3.503372147679328918e-02 -6.672318279743194580e-02
-3.512877225875854492e-02 -6.695701181888580322e-02
-3.522339835762977600e-02 -6.719045341014862061e-02
-3.531760349869728088e-02 -6.742350757122039795e-02
-3.541138395667076111e-02 -6.765618175268173218e-02
-3.550474345684051514e-02 -6.788847595453262329e-02
-3.559768199920654297e-02 -6.812038272619247437e-02
-3.569019585847854614e-02 -6.835190206766128540e-02
-3.578229248523712158e-02 -6.858304142951965332e-02
-3.587396442890167236e-02 -6.881380081176757812e-02
-3.596521914005279541e-02 -6.904418021440505981e-02
-3.605605289340019226e-02 -6.927417963743209839e-02
-3.614646568894386292e-02 -6.950379163026809692e-02
-3.623646125197410583e-02 -6.973303109407424927e-02
-3.632603958249092102e-02 -6.996188312768936157e-02
-3.641519695520401001e-02 -7.019036263227462769e-02
-3.650393709540367126e-02 -7.041845470666885376e-02
-3.659226000308990479e-02 -7.064617425203323364e-02
-3.668016567826271057e-02 -7.087351381778717041e-02
-3.676765412092208862e-02 -7.110048085451126099e-02
-3.685472533106803894e-02 -7.132706046104431152e-02
-3.694137930870056152e-02 -7.155327498912811279e-02
-3.702761977910995483e-02 -7.177910208702087402e-02
-3.711344674229621887e-02 -7.200455665588378906e-02
-3.719885647296905518e-02 -7.222963869571685791e-02
-3.728385269641876221e-02 -7.245434820652008057e-02
-3.736843168735504150e-02 -7.267867773771286011e-02
-3.745260089635848999e-02 -7.290262728929519653e-02
-3.753635659813880920e-02 -7.312621176242828369e-02
-3.761969506740570068e-02 -7.334942370653152466e-02
-3.770262748003005981e-02 -7.357225567102432251e-02
-3.778514266014099121e-02 -7.379472255706787109e-02
-3.786724805831909180e-02 -7.401680946350097656e-02
-3.794893994927406311e-02 -7.423853129148483276e-02
-3.803022578358650208e-02 -7.445988059043884277e-02
-3.811109811067581177e-02 -7.468085736036300659e-02
-3.819156065583229065e-02 -7.490146160125732422e-02
-3.827160969376564026e-02 -7.512169331312179565e-02
-3.835125267505645752e-02 -7.534155994653701782e-02
-3.843048959970474243e-02 -7.556106150150299072e-02
-3.850931301712989807e-02 -7.578019052743911743e-02
-3.858773037791252136e-02 -7.599894702434539795e-02
-3.866573795676231384e-02 -7.621733844280242920e-02
-3.874333947896957397e-02 -7.643536478281021118e-02
-3.882053494453430176e-02 -7.665301859378814697e-02
-3.889732435345649719e-02 -7.687031477689743042e-02
-3.897370398044586182e-02 -7.708723843097686768e-02
-3.904968127608299255e-02 -7.730379700660705566e-02
-3.912524878978729248e-02 -7.751999050378799438e-02
-3.920041397213935852e-02 -7.773581892251968384e-02
-3.927517682313919067e-02 -7.795128226280212402e-02
-3.934952989220619202e-02 -7.816638052463531494e-02
-3.942348435521125793e-02 -7.838111370801925659e-02
-3.949703276157379150e-02 -7.859548926353454590e-02
-3.957017511129379272e-02 -7.880949229001998901e-02
-3.964291885495185852e-02 -7.902314513921737671e-02
-3.971525654196739197e-02 -7.923642545938491821e-02
-3.978719562292098999e-02 -7.944934815168380737e-02
-3.985873237252235413e-02 -7.966191321611404419e-02
-3.992986679077148438e-02 -7.987411320209503174e-02
-4.000060260295867920e-02 -8.008595556020736694e-02
-4.007093608379364014e-02 -8.029744029045104980e-02
-4.014086723327636719e-02 -8.050855994224548340e-02
-4.021040350198745728e-02 -8.071932196617126465e-02
-4.027953743934631348e-02 -8.092972636222839355e-02
-4.034827277064323425e-02 -8.113977313041687012e-02
-4.041660949587821960e-02 -8.134946227073669434e-02
-4.048454761505126953e-02 -8.155879378318786621e-02
-4.055209085345268250e-02 -8.176776766777038574e-02
-4.061923176050186157e-02 -8.197638392448425293e-02
-4.068598151206970215e-02 -8.218464255332946777e-02
-4.075232893228530884e-02 -8.239255100488662720e-02
-4.081828519701957703e-02 -8.260010182857513428e-02
-4.088384285569190979e-02 -8.280729502439498901e-02
-4.094900563359260559e-02 -8.301413804292678833e-02
-4.101377353072166443e-02 -8.322062343358993530e-02
-4.107814654707908630e-02 -8.342675864696502686e-02
-4.114212468266487122e-02 -8.363254368305206299e-02
-4.120571166276931763e-02 -8.383797109127044678e-02
-4.126890376210212708e-02 -8.404304832220077515e-02
-4.133170098066329956e-02 -8.424776792526245117e-02
-4.139410704374313354e-02 -8.445214480161666870e-02
-4.145612195134162903e-02 -8.465616405010223389e-02
-4.151774197816848755e-02 -8.485983312129974365e-02
-4.157897457480430603e-02 -8.506315946578979492e-02
-4.163981229066848755e-02 -8.526612818241119385e-02
-4.170025885105133057e-02 -8.546874672174453735e-02
-4.176031798124313354e-02 -8.567102253437042236e-02
-4.181998595595359802e-02 -8.587294816970825195e-02
-4.187926277518272400e-02 -8.607452362775802612e-02
-4.193815216422080994e-02 -8.627575635910034180e-02
-4.199665412306785583e-02 -8.647663891315460205e-02
-4.205476492643356323e-02 -8.667717128992080688e-02
-4.211249202489852905e-02 -8.687736093997955322e-02
-4.216982796788215637e-02 -8.707720786333084106e-02
-4.222677648067474365e-02 -8.727670460939407349e-02
-4.228333756327629089e-02 -8.747585862874984741e-02
-4.233951494097709656e-02 -8.767466247081756592e-02
-4.239530488848686218e-02 -8.787313103675842285e-02
-4.245070740580558777e-02 -8.807124942541122437e-02
-4.250572621822357178e-02 -8.826902508735656738e-02
-4.256036132574081421e-02 -8.846645802259445190e-02
-4.261460900306701660e-02 -8.866354823112487793e-02
-4.266847670078277588e-02 -8.886030316352844238e-02
-4.272195696830749512e-02 -8.905670791864395142e-02
-4.277505353093147278e-02 -8.925277739763259888e-02
-4.282777011394500732e-02 -8.944850414991378784e-02
-4.288010299205780029e-02 -8.964388817548751831e-02
-4.293205216526985168e-02 -8.983893692493438721e-02
-4.298362135887145996e-02 -9.003364294767379761e-02
-4.303481057286262512e-02 -9.022800624370574951e-02
-4.308561608195304871e-02 -9.042203426361083984e-02
-4.313604161143302917e-02 -9.061572700738906860e-02
-4.318608716130256653e-02 -9.080907702445983887e-02
-4.323575273156166077e-02 -9.100209176540374756e-02
-4.328503832221031189e-02 -9.119477123022079468e-02
-4.333394393324851990e-02 -9.138711541891098022e-02
-4.338247328996658325e-02 -9.157911688089370728e-02
-4.343062266707420349e-02 -9.177079051733016968e-02
-4.347839578986167908e-02 -9.196212142705917358e-02
-4.352578893303871155e-02 -9.215312451124191284e-02
-4.357280582189559937e-02 -9.234379231929779053e-02
-4.361944645643234253e-02 -9.253412485122680664e-02
-4.366571083664894104e-02 -9.272412210702896118e-02
-4.371159896254539490e-02 -9.291378408670425415e-02
-4.375711455941200256e-02 -9.310311824083328247e-02
-4.380225017666816711e-02 -9.329211711883544922e-02
-4.384701326489448547e-02 -9.348078072071075439e-02
-4.389140382409095764e-02 -9.366912394762039185e-02
-4.393541812896728516e-02 -9.385712444782257080e-02
-4.397905617952346802e-02 -9.404480457305908203e-02
-4.402232542634010315e-02 -9.423214942216873169e-02
-4.406522214412689209e-02 -9.441915899515151978e-02
